NS500207:12:H04WYAFXX:4:21401:20273:4501	NS500207:12:H04WYAFXX:4:21401:20273:4501	100	28	0	0	1	28	1	28	2.27e-05	31.6
NS500207:12:H04WYAFXX:4:21504:2163:4381	NS500207:12:H04WYAFXX:4:21504:2163:4381	100	17	0	0	1	17	1	17	1.77e-05	31.2
NS500207:12:H04WYAFXX:3:11411:10898:3182	NS500207:12:H04WYAFXX:3:11411:10898:3182	100	24	0	0	1	24	1	24	2.97e-04	28.5
NS500207:12:H04WYAFXX:4:11510:20710:17588	NS500207:12:H04WYAFXX:4:11510:20710:17588	100	17	0	0	1	17	1	17	4.39e-06	32.7
NS500207:12:H04WYAFXX:3:11609:12110:8572	NS500207:12:H04WYAFXX:3:11609:12110:8572	100	17	0	0	1	17	1	17	2.51e-05	30.8
NS500207:12:H04WYAFXX:1:21105:17252:11994	NS500207:12:H04WYAFXX:1:21105:17252:11994	100	16	0	0	1	16	1	16	4.82e-05	30.0
NS500207:12:H04WYAFXX:4:21408:17706:11289	NS500207:12:H04WYAFXX:4:21408:17706:11289	100	17	0	0	1	17	1	17	2.03e-04	28.5
NS500207:12:H04WYAFXX:1:11209:24489:10668	NS500207:12:H04WYAFXX:1:11209:24489:10668	100	18	0	0	1	18	1	18	6.90e-08	37.4
NS500207:12:H04WYAFXX:3:21502:19827:6612	NS500207:12:H04WYAFXX:3:21502:19827:6612	100	21	0	0	1	21	1	21	3.07e-05	30.8
NS500207:12:H04WYAFXX:1:11304:16525:9261	NS500207:12:H04WYAFXX:1:11304:16525:9261	100	17	0	0	1	17	1	17	2.18e-06	33.5
NS500207:12:H04WYAFXX:2:11107:24076:3951	NS500207:12:H04WYAFXX:2:11107:24076:3951	100	15	0	0	1	15	1	15	9.77e-07	34.7
NS500207:12:H04WYAFXX:4:21503:13184:13676	NS500207:12:H04WYAFXX:4:21503:13184:13676	100	16	0	0	1	16	1	16	5.96e-06	32.3
NS500207:12:H04WYAFXX:4:11608:24355:7044	NS500207:12:H04WYAFXX:4:11608:24355:7044	100	17	0	0	1	17	1	17	7.64e-07	34.7
NS500207:12:H04WYAFXX:4:21511:11298:2054	NS500207:12:H04WYAFXX:4:21511:11298:2054	100	15	0	0	1	15	1	15	2.63e-04	28.1
NS500207:12:H04WYAFXX:2:21103:25499:15321	NS500207:12:H04WYAFXX:2:21103:25499:15321	100	17	0	0	1	17	1	17	2.18e-06	33.5
NS500207:12:H04WYAFXX:1:11110:16731:14649	NS500207:12:H04WYAFXX:1:11110:16731:14649	100	18	0	0	1	18	1	18	5.29e-05	30.0
NS500207:12:H04WYAFXX:4:11507:14033:1359	NS500207:12:H04WYAFXX:4:11507:14033:1359	100	17	0	0	1	17	1	17	8.82e-06	32.0
NS500207:12:H04WYAFXX:3:11506:1389:18580	NS500207:12:H04WYAFXX:3:11506:1389:18580	100	18	0	0	1	18	1	18	3.97e-07	35.4
NS500207:12:H04WYAFXX:4:11510:2326:4973	NS500207:12:H04WYAFXX:4:11510:2326:4973	100	16	0	0	1	16	1	16	8.44e-06	32.0
NS500207:12:H04WYAFXX:2:21102:21719:13228	NS500207:12:H04WYAFXX:2:21102:21719:13228	100	32	0	0	1	32	1	32	3.01e-07	36.6
NS500207:12:H04WYAFXX:2:11110:25258:8698	NS500207:12:H04WYAFXX:2:11110:25258:8698	100	23	0	0	1	23	1	23	4.22e-09	42.7
NS500207:12:H04WYAFXX:4:21506:10202:19591	NS500207:12:H04WYAFXX:4:21506:10202:19591	100	16	0	0	1	16	1	16	7.33e-07	34.7
NS500207:12:H04WYAFXX:1:11112:20197:19376	NS500207:12:H04WYAFXX:1:11112:20197:19376	100	26	0	0	1	26	1	26	1.27e-08	39.7
NS500207:12:H04WYAFXX:2:21308:25581:6408	NS500207:12:H04WYAFXX:2:21308:25581:6408	100	18	0	0	1	18	1	18	1.97e-07	36.2
NS500207:12:H04WYAFXX:4:21509:17724:19977	NS500207:12:H04WYAFXX:4:21509:17724:19977	100	17	0	0	1	17	1	17	1.01e-04	29.3
NS500207:12:H04WYAFXX:4:21502:13063:18773	NS500207:12:H04WYAFXX:4:21502:13063:18773	100	17	0	0	1	17	1	17	1.01e-04	29.3
NS500207:12:H04WYAFXX:4:11512:19298:14263	NS500207:12:H04WYAFXX:4:11512:19298:14263	100	17	0	0	1	17	1	17	2.68e-07	35.8
NS500207:12:H04WYAFXX:3:21611:20848:11234	NS500207:12:H04WYAFXX:3:21611:20848:11234	100	17	0	0	1	17	1	17	3.09e-06	33.1
NS500207:12:H04WYAFXX:4:21504:21350:8700	NS500207:12:H04WYAFXX:4:21504:21350:8700	100	17	0	0	1	17	1	17	1.08e-06	34.3
NS500207:12:H04WYAFXX:4:11505:8291:4108	NS500207:12:H04WYAFXX:4:11505:8291:4108	100	16	0	0	1	16	1	16	2.96e-06	33.1
NS500207:12:H04WYAFXX:2:21312:26027:12653	NS500207:12:H04WYAFXX:2:21312:26027:12653	100	16	0	0	1	16	1	16	1.47e-06	33.9
NS500207:12:H04WYAFXX:2:21312:26027:12653	NS500207:12:H04WYAFXX:1:21210:19998:2484	92.9	14	1	0	3	16	1	14	5.51e-04	27.3
NS500207:12:H04WYAFXX:4:11503:21426:8665	NS500207:12:H04WYAFXX:4:11503:21426:8665	100	17	0	0	1	17	1	17	7.64e-07	34.7
NS500207:12:H04WYAFXX:2:21205:14189:7316	NS500207:12:H04WYAFXX:2:21205:14189:7316	100	19	0	0	1	19	1	19	9.70e-06	32.0
NS500207:12:H04WYAFXX:4:11509:20237:11354	NS500207:12:H04WYAFXX:4:11509:20237:11354	100	17	0	0	1	17	1	17	1.44e-04	28.9
NS500207:12:H04WYAFXX:2:21111:19671:18343	NS500207:12:H04WYAFXX:2:21111:19671:18343	100	18	0	0	1	18	1	18	2.80e-07	35.8
NS500207:12:H04WYAFXX:4:11507:22379:12454	NS500207:12:H04WYAFXX:4:11507:22379:12454	100	15	0	0	1	15	1	15	5.72e-06	32.3
NS500207:12:H04WYAFXX:4:21512:7245:9581	NS500207:12:H04WYAFXX:4:21512:7245:9581	100	16	0	0	1	16	1	16	2.75e-04	28.1
NS500207:12:H04WYAFXX:4:21504:10524:9970	NS500207:12:H04WYAFXX:4:21504:10524:9970	100	17	0	0	1	17	1	17	1.54e-06	33.9
NS500207:12:H04WYAFXX:4:11505:1141:9079	NS500207:12:H04WYAFXX:4:11505:1141:9079	100	16	0	0	1	16	1	16	1.94e-04	28.5
NS500207:12:H04WYAFXX:1:21111:8577:11917	NS500207:12:H04WYAFXX:1:21111:8577:11917	100	17	0	0	1	17	1	17	8.82e-06	32.0
NS500207:12:H04WYAFXX:4:11512:19346:8969	NS500207:12:H04WYAFXX:4:11512:19346:8969	100	24	0	0	1	24	1	24	5.01e-12	48.1
NS500207:12:H04WYAFXX:2:11312:12580:10072	NS500207:12:H04WYAFXX:2:11312:12580:10072	100	15	0	0	1	15	1	15	2.63e-04	28.1
